ano,indicador,casos,codigo_ibge
2015,taxaDengue,998,2600054
2015,taxaDengue,818,2600104
2015,taxaDengue,76,2600203
2015,taxaDengue,62,2600302
2015,taxaDengue,16,2600401
2015,taxaDengue,1085,2600500
2015,taxaDengue,457,2600609
2015,taxaDengue,492,2600708
2015,taxaDengue,210,2600807
2015,taxaDengue,82,2600906
2015,taxaDengue,5,2601003
2015,taxaDengue,170,2601052
2015,taxaDengue,50,2601102
2015,taxaDengue,1510,2601201
2015,taxaDengue,18,2601300
2015,taxaDengue,302,2601409
2015,taxaDengue,3,2601508
2015,taxaDengue,120,2601607
2015,taxaDengue,3217,2601706
2015,taxaDengue,14,2601805
2015,taxaDengue,424,2601904
2015,taxaDengue,19,2602001
2015,taxaDengue,352,2602100
2015,taxaDengue,429,2602209
2015,taxaDengue,58,2602308
2015,taxaDengue,3,2602407
2015,taxaDengue,43,2602506
2015,taxaDengue,623,2602605
2015,taxaDengue,199,2602704
2015,taxaDengue,839,2602803
2015,taxaDengue,2097,2602902
2015,taxaDengue,42,2603009
2015,taxaDengue,10,2603108
2015,taxaDengue,111,2603207
2015,taxaDengue,83,2603306
2015,taxaDengue,5728,2603454
2015,taxaDengue,9,2603504
2015,taxaDengue,25,2603603
2015,taxaDengue,14,2603702
2015,taxaDengue,9,2603801
2015,taxaDengue,305,2603900
2015,taxaDengue,9,2603926
2015,taxaDengue,2080,2604007
2015,taxaDengue,705,2604106
2015,taxaDengue,186,2604155
2015,taxaDengue,27,2604205
2015,taxaDengue,8,2604304
2015,taxaDengue,52,2604403
2015,taxaDengue,278,2604502
2015,taxaDengue,829,2604601
2015,taxaDengue,82,2604700
2015,taxaDengue,20,2604809
2015,taxaDengue,125,2604908
2015,taxaDengue,19,2605004
2015,taxaDengue,273,2605103
2015,taxaDengue,95,2605152
2015,taxaDengue,285,2605202
2015,taxaDengue,11,2605301
2015,taxaDengue,76,2605400
2015,taxaDengue,166,2605459
2015,taxaDengue,13,2605509
2015,taxaDengue,102,2605608
2015,taxaDengue,52,2605707
2015,taxaDengue,164,2605806
2015,taxaDengue,30,2605905
2015,taxaDengue,1131,2606002
2015,taxaDengue,138,2606101
2015,taxaDengue,3742,2606200
2015,taxaDengue,1,2606309
2015,taxaDengue,33,2606408
2015,taxaDengue,1415,2606507
2015,taxaDengue,107,2606606
2015,taxaDengue,1321,2606804
2015,taxaDengue,190,2606903
2015,taxaDengue,416,2607000
2015,taxaDengue,20,2607109
2015,taxaDengue,429,2607208
2015,taxaDengue,72,2607307
2015,taxaDengue,2,2607406
2015,taxaDengue,429,2607505
2015,taxaDengue,275,2607604
2015,taxaDengue,619,2607653
2015,taxaDengue,426,2607703
2015,taxaDengue,22,2607752
2015,taxaDengue,421,2607802
2015,taxaDengue,6477,2607901
2015,taxaDengue,169,2607950
2015,taxaDengue,1419,2608008
2015,taxaDengue,44,2608057
2015,taxaDengue,1830,2608107
2015,taxaDengue,8,2608206
2015,taxaDengue,18,2608255
2015,taxaDengue,29,2608305
2015,taxaDengue,4,2608404
2015,taxaDengue,373,2608453
2015,taxaDengue,297,2608503
2015,taxaDengue,21,2608602
2015,taxaDengue,5,2608701
2015,taxaDengue,22,2608750
2015,taxaDengue,20,2608800
2015,taxaDengue,3012,2608909
2015,taxaDengue,557,2609006
2015,taxaDengue,79,2609105
2015,taxaDengue,152,2609154
2015,taxaDengue,19,2609204
2015,taxaDengue,20,2609303
2015,taxaDengue,1154,2609402
2015,taxaDengue,96,2609501
2015,taxaDengue,3610,2609600
2015,taxaDengue,159,2609709
2015,taxaDengue,6,2609808
2015,taxaDengue,23,2609907
2015,taxaDengue,137,2610004
2015,taxaDengue,41,2610103
2015,taxaDengue,47,2610202
2015,taxaDengue,25,2610301
2015,taxaDengue,19,2610400
2015,taxaDengue,511,2610509
2015,taxaDengue,234,2610608
2015,taxaDengue,2212,2610707
2015,taxaDengue,915,2610806
2015,taxaDengue,1895,2610905
2015,taxaDengue,52,2611002
2015,taxaDengue,1583,2611101
2015,taxaDengue,555,2611200
2015,taxaDengue,115,2611309
2015,taxaDengue,52,2611408
2015,taxaDengue,128,2611507
2015,taxaDengue,13,2611533
2015,taxaDengue,26682,2611606
2015,taxaDengue,148,2611705
2015,taxaDengue,230,2611804
2015,taxaDengue,5,2611903
2015,taxaDengue,17,2612000
2015,taxaDengue,117,2612109
2015,taxaDengue,277,2612208
2015,taxaDengue,28,2612307
2015,taxaDengue,759,2612406
2015,taxaDengue,5,2612455
2015,taxaDengue,354,2612471
2015,taxaDengue,97,2612505
2015,taxaDengue,15,2612554
2015,taxaDengue,16,2612604
2015,taxaDengue,111,2612703
2015,taxaDengue,122,2612802
2015,taxaDengue,2,2612901
2015,taxaDengue,983,2613008
2015,taxaDengue,38,2613107
2015,taxaDengue,64,2613206
2015,taxaDengue,66,2613305
2015,taxaDengue,117,2613404
2015,taxaDengue,115,2613503
2015,taxaDengue,839,2613602
2015,taxaDengue,462,2613701
2015,taxaDengue,22,2613800
2015,taxaDengue,441,2613909
2015,taxaDengue,60,2614006
2015,taxaDengue,148,2614105
2015,taxaDengue,11,2614204
2015,taxaDengue,1,2614303
2015,taxaDengue,27,2614402
2015,taxaDengue,2355,2614501
2015,taxaDengue,508,2614600
2015,taxaDengue,28,2614709
2015,taxaDengue,527,2614808
2015,taxaDengue,25,2614857
2015,taxaDengue,512,2615003
2015,taxaDengue,7,2615102
2015,taxaDengue,30,2615201
2015,taxaDengue,573,2615300
2015,taxaDengue,266,2615409
2015,taxaDengue,13,2615508
2015,taxaDengue,38,2615607
2015,taxaDengue,1,2615706
2015,taxaDengue,218,2615805
2015,taxaDengue,29,2615904
2015,taxaDengue,426,2616001
2015,taxaDengue,104,2616100
2015,taxaDengue,72,2616183
2015,taxaDengue,81,2616209
2015,taxaDengue,216,2616308
2015,taxaDengue,1339,2616407
2015,taxaDengue,3,2616506
2016,taxaDengue,106,2600054
2016,taxaDengue,650,2600104
2016,taxaDengue,2,2600203
2016,taxaDengue,227,2600302
2016,taxaDengue,15,2600401
2016,taxaDengue,70,2600500
2016,taxaDengue,407,2600609
2016,taxaDengue,116,2600708
2016,taxaDengue,195,2600807
2016,taxaDengue,50,2600906
2016,taxaDengue,49,2601003
2016,taxaDengue,348,2601052
2016,taxaDengue,57,2601102
2016,taxaDengue,33,2601201
2016,taxaDengue,22,2601300
2016,taxaDengue,193,2601409
2016,taxaDengue,1,2601508
2016,taxaDengue,55,2601607
2016,taxaDengue,1384,2601706
2016,taxaDengue,16,2601805
2016,taxaDengue,566,2601904
2016,taxaDengue,13,2602001
2016,taxaDengue,504,2602100
2016,taxaDengue,75,2602209
2016,taxaDengue,8,2602308
2016,taxaDengue,19,2602407
2016,taxaDengue,7,2602506
2016,taxaDengue,314,2602605
2016,taxaDengue,60,2602704
2016,taxaDengue,526,2602803
2016,taxaDengue,1740,2602902
2016,taxaDengue,31,2603009
2016,taxaDengue,25,2603108
2016,taxaDengue,417,2603207
2016,taxaDengue,25,2603306
2016,taxaDengue,14,2603405
2016,taxaDengue,763,2603454
2016,taxaDengue,8,2603504
2016,taxaDengue,135,2603603
2016,taxaDengue,58,2603702
2016,taxaDengue,48,2603801
2016,taxaDengue,213,2603900
2016,taxaDengue,5,2603926
2016,taxaDengue,1257,2604007
2016,taxaDengue,801,2604106
2016,taxaDengue,195,2604155
2016,taxaDengue,39,2604205
2016,taxaDengue,118,2604304
2016,taxaDengue,11,2604403
2016,taxaDengue,65,2604502
2016,taxaDengue,967,2604601
2016,taxaDengue,21,2604700
2016,taxaDengue,3,2604809
2016,taxaDengue,18,2604908
2016,taxaDengue,10,2605004
2016,taxaDengue,10,2605103
2016,taxaDengue,338,2605202
2016,taxaDengue,63,2605301
2016,taxaDengue,78,2605400
2016,taxaDengue,179,2605459
2016,taxaDengue,13,2605509
2016,taxaDengue,50,2605608
2016,taxaDengue,24,2605707
2016,taxaDengue,43,2605806
2016,taxaDengue,67,2605905
2016,taxaDengue,2785,2606002
2016,taxaDengue,46,2606101
2016,taxaDengue,3250,2606200
2016,taxaDengue,11,2606309
2016,taxaDengue,587,2606408
2016,taxaDengue,116,2606507
2016,taxaDengue,12,2606606
2016,taxaDengue,2,2606705
2016,taxaDengue,280,2606804
2016,taxaDengue,43,2606903
2016,taxaDengue,20,2607000
2016,taxaDengue,17,2607109
2016,taxaDengue,372,2607208
2016,taxaDengue,33,2607307
2016,taxaDengue,10,2607406
2016,taxaDengue,180,2607505
2016,taxaDengue,417,2607604
2016,taxaDengue,685,2607653
2016,taxaDengue,95,2607703
2016,taxaDengue,56,2607752
2016,taxaDengue,50,2607802
2016,taxaDengue,4022,2607901
2016,taxaDengue,85,2607950
2016,taxaDengue,569,2608008
2016,taxaDengue,18,2608057
2016,taxaDengue,662,2608107
2016,taxaDengue,15,2608206
2016,taxaDengue,169,2608255
2016,taxaDengue,94,2608305
2016,taxaDengue,14,2608404
2016,taxaDengue,335,2608453
2016,taxaDengue,19,2608503
2016,taxaDengue,5,2608602
2016,taxaDengue,4,2608701
2016,taxaDengue,201,2608750
2016,taxaDengue,113,2608800
2016,taxaDengue,145,2608909
2016,taxaDengue,27,2609006
2016,taxaDengue,11,2609105
2016,taxaDengue,36,2609154
2016,taxaDengue,34,2609204
2016,taxaDengue,89,2609303
2016,taxaDengue,967,2609402
2016,taxaDengue,17,2609501
2016,taxaDengue,1726,2609600
2016,taxaDengue,229,2609709
2016,taxaDengue,3,2609808
2016,taxaDengue,13,2609907
2016,taxaDengue,219,2610004
2016,taxaDengue,20,2610103
2016,taxaDengue,44,2610202
2016,taxaDengue,41,2610301
2016,taxaDengue,15,2610400
2016,taxaDengue,42,2610509
2016,taxaDengue,55,2610608
2016,taxaDengue,1142,2610707
2016,taxaDengue,22,2610806
2016,taxaDengue,607,2610905
2016,taxaDengue,80,2611002
2016,taxaDengue,356,2611101
2016,taxaDengue,634,2611200
2016,taxaDengue,166,2611309
2016,taxaDengue,40,2611408
2016,taxaDengue,113,2611507
2016,taxaDengue,14442,2611606
2016,taxaDengue,20,2611705
2016,taxaDengue,104,2611804
2016,taxaDengue,70,2611903
2016,taxaDengue,5,2612109
2016,taxaDengue,280,2612208
2016,taxaDengue,46,2612307
2016,taxaDengue,224,2612406
2016,taxaDengue,1,2612455
2016,taxaDengue,77,2612471
2016,taxaDengue,30,2612505
2016,taxaDengue,11,2612554
2016,taxaDengue,3,2612604
2016,taxaDengue,13,2612703
2016,taxaDengue,241,2612802
2016,taxaDengue,6,2612901
2016,taxaDengue,28,2613008
2016,taxaDengue,17,2613107
2016,taxaDengue,397,2613206
2016,taxaDengue,73,2613305
2016,taxaDengue,66,2613404
2016,taxaDengue,21,2613503
2016,taxaDengue,1077,2613701
2016,taxaDengue,40,2613800
2016,taxaDengue,211,2613909
2016,taxaDengue,53,2614006
2016,taxaDengue,809,2614105
2016,taxaDengue,93,2614204
2016,taxaDengue,1,2614303
2016,taxaDengue,36,2614402
2016,taxaDengue,40,2614501
2016,taxaDengue,92,2614600
2016,taxaDengue,4,2614709
2016,taxaDengue,40,2614808
2016,taxaDengue,49,2614857
2016,taxaDengue,34,2615003
2016,taxaDengue,1,2615102
2016,taxaDengue,4,2615201
2016,taxaDengue,775,2615300
2016,taxaDengue,9,2615409
2016,taxaDengue,697,2615508
2016,taxaDengue,8,2615607
2016,taxaDengue,95,2615706
2016,taxaDengue,241,2615805
2016,taxaDengue,7,2615904
2016,taxaDengue,18,2616001
2016,taxaDengue,11,2616100
2016,taxaDengue,202,2616183
2016,taxaDengue,38,2616209
2016,taxaDengue,204,2616308
2016,taxaDengue,1300,2616407
2016,taxaDengue,22,2616506
2017,taxaDengue,55,2600054
2017,taxaDengue,34,2600104
2017,taxaDengue,1,2600203
2017,taxaDengue,3,2600302
2017,taxaDengue,2,2600401
2017,taxaDengue,10,2600500
2017,taxaDengue,9,2600708
2017,taxaDengue,99,2600807
2017,taxaDengue,2,2600906
2017,taxaDengue,44,2601003
2017,taxaDengue,4,2601052
2017,taxaDengue,1,2601102
2017,taxaDengue,4,2601201
2017,taxaDengue,15,2601300
2017,taxaDengue,9,2601409
2017,taxaDengue,575,2601706
2017,taxaDengue,21,2601904
2017,taxaDengue,4,2602001
2017,taxaDengue,48,2602100
2017,taxaDengue,29,2602209
2017,taxaDengue,13,2602308
2017,taxaDengue,12,2602407
2017,taxaDengue,2,2602506
2017,taxaDengue,233,2602605
2017,taxaDengue,6,2602704
2017,taxaDengue,3,2602803
2017,taxaDengue,619,2602902
2017,taxaDengue,18,2603108
2017,taxaDengue,144,2603207
2017,taxaDengue,36,2603306
2017,taxaDengue,1,2603405
2017,taxaDengue,114,2603454
2017,taxaDengue,2,2603504
2017,taxaDengue,8,2603702
2017,taxaDengue,6,2603801
2017,taxaDengue,2,2603900
2017,taxaDengue,53,2604007
2017,taxaDengue,149,2604106
2017,taxaDengue,32,2604155
2017,taxaDengue,4,2604205
2017,taxaDengue,1,2604304
2017,taxaDengue,3,2604403
2017,taxaDengue,17,2604502
2017,taxaDengue,26,2604601
2017,taxaDengue,3,2604700
2017,taxaDengue,12,2604908
2017,taxaDengue,3,2605004
2017,taxaDengue,6,2605103
2017,taxaDengue,39,2605202
2017,taxaDengue,3,2605301
2017,taxaDengue,34,2605400
2017,taxaDengue,2,2605459
2017,taxaDengue,4,2605509
2017,taxaDengue,2,2605608
2017,taxaDengue,1,2605707
2017,taxaDengue,9,2605806
2017,taxaDengue,3,2605905
2017,taxaDengue,312,2606002
2017,taxaDengue,6,2606101
2017,taxaDengue,93,2606200
2017,taxaDengue,99,2606408
2017,taxaDengue,42,2606507
2017,taxaDengue,4,2606606
2017,taxaDengue,3,2606705
2017,taxaDengue,54,2606804
2017,taxaDengue,1,2606903
2017,taxaDengue,5,2607109
2017,taxaDengue,5,2607208
2017,taxaDengue,1,2607406
2017,taxaDengue,33,2607505
2017,taxaDengue,17,2607604
2017,taxaDengue,1,2607653
2017,taxaDengue,2,2607703
2017,taxaDengue,1,2607752
2017,taxaDengue,6,2607802
2017,taxaDengue,186,2607901
2017,taxaDengue,48,2607950
2017,taxaDengue,132,2608008
2017,taxaDengue,2,2608057
2017,taxaDengue,17,2608107
2017,taxaDengue,2,2608206
2017,taxaDengue,3,2608305
2017,taxaDengue,3,2608404
2017,taxaDengue,11,2608453
2017,taxaDengue,6,2608503
2017,taxaDengue,3,2608602
2017,taxaDengue,4,2608701
2017,taxaDengue,7,2608750
2017,taxaDengue,689,2608800
2017,taxaDengue,2,2608909
2017,taxaDengue,22,2609105
2017,taxaDengue,3,2609154
2017,taxaDengue,1,2609204
2017,taxaDengue,10,2609402
2017,taxaDengue,3,2609501
2017,taxaDengue,585,2609600
2017,taxaDengue,22,2609709
2017,taxaDengue,1,2609808
2017,taxaDengue,1,2609907
2017,taxaDengue,27,2610004
2017,taxaDengue,4,2610103
2017,taxaDengue,18,2610202
2017,taxaDengue,16,2610301
2017,taxaDengue,20,2610509
2017,taxaDengue,24,2610608
2017,taxaDengue,232,2610707
2017,taxaDengue,31,2610806
2017,taxaDengue,100,2610905
2017,taxaDengue,3,2611002
2017,taxaDengue,33,2611101
2017,taxaDengue,25,2611200
2017,taxaDengue,2,2611309
2017,taxaDengue,2,2611408
2017,taxaDengue,6,2611507
2017,taxaDengue,950,2611606
2017,taxaDengue,3,2611705
2017,taxaDengue,12,2611804
2017,taxaDengue,21,2611903
2017,taxaDengue,1,2612109
2017,taxaDengue,5,2612208
2017,taxaDengue,11,2612307
2017,taxaDengue,21,2612406
2017,taxaDengue,1,2612455
2017,taxaDengue,3,2612471
2017,taxaDengue,76,2612505
2017,taxaDengue,2,2612554
2017,taxaDengue,1,2612604
2017,taxaDengue,14,2612703
2017,taxaDengue,27,2612802
2017,taxaDengue,1,2612901
2017,taxaDengue,38,2613008
2017,taxaDengue,8,2613107
2017,taxaDengue,225,2613206
2017,taxaDengue,11,2613305
2017,taxaDengue,2,2613404
2017,taxaDengue,6,2613503
2017,taxaDengue,1,2613602
2017,taxaDengue,49,2613701
2017,taxaDengue,28,2613800
2017,taxaDengue,3,2613909
2017,taxaDengue,5,2614105
2017,taxaDengue,45,2614204
2017,taxaDengue,3,2614303
2017,taxaDengue,3,2614402
2017,taxaDengue,214,2614501
2017,taxaDengue,3,2614600
2017,taxaDengue,53,2614709
2017,taxaDengue,3,2614808
2017,taxaDengue,2,2614857
2017,taxaDengue,4,2615003
2017,taxaDengue,17,2615300
2017,taxaDengue,115,2615409
2017,taxaDengue,1,2615508
2017,taxaDengue,1,2615607
2017,taxaDengue,2,2615706
2017,taxaDengue,10,2615805
2017,taxaDengue,29,2616001
2017,taxaDengue,6,2616183
2017,taxaDengue,95,2616209
2017,taxaDengue,8,2616308
2017,taxaDengue,49,2616407
2017,taxaDengue,10,2616506
2018,taxaDengue,184,2600054
2018,taxaDengue,446,2600104
2018,taxaDengue,2,2600203
2018,taxaDengue,8,2600302
2018,taxaDengue,14,2600401
2018,taxaDengue,6,2600500
2018,taxaDengue,1,2600609
2018,taxaDengue,7,2600708
2018,taxaDengue,5,2600807
2018,taxaDengue,41,2600906
2018,taxaDengue,6,2601052
2018,taxaDengue,3,2601102
2018,taxaDengue,34,2601201
2018,taxaDengue,26,2601300
2018,taxaDengue,17,2601409
2018,taxaDengue,3,2601607
2018,taxaDengue,171,2601706
2018,taxaDengue,2,2601805
2018,taxaDengue,66,2601904
2018,taxaDengue,7,2602001
2018,taxaDengue,2,2602100
2018,taxaDengue,152,2602209
2018,taxaDengue,51,2602308
2018,taxaDengue,6,2602407
2018,taxaDengue,1,2602506
2018,taxaDengue,41,2602605
2018,taxaDengue,2,2602704
2018,taxaDengue,9,2602803
2018,taxaDengue,1315,2602902
2018,taxaDengue,2,2603009
2018,taxaDengue,2,2603108
2018,taxaDengue,416,2603207
2018,taxaDengue,2,2603306
2018,taxaDengue,1,2603405
2018,taxaDengue,261,2603454
2018,taxaDengue,6,2603504
2018,taxaDengue,1,2603603
2018,taxaDengue,8,2603702
2018,taxaDengue,12,2603801
2018,taxaDengue,88,2603900
2018,taxaDengue,1,2603926
2018,taxaDengue,84,2604007
2018,taxaDengue,191,2604106
2018,taxaDengue,15,2604155
2018,taxaDengue,10,2604205
2018,taxaDengue,4,2604304
2018,taxaDengue,13,2604403
2018,taxaDengue,24,2604502
2018,taxaDengue,11,2604601
2018,taxaDengue,6,2604700
2018,taxaDengue,7,2604809
2018,taxaDengue,36,2604908
2018,taxaDengue,1,2605004
2018,taxaDengue,9,2605103
2018,taxaDengue,3,2605152
2018,taxaDengue,522,2605202
2018,taxaDengue,4,2605301
2018,taxaDengue,38,2605400
2018,taxaDengue,32,2605459
2018,taxaDengue,6,2605509
2018,taxaDengue,2,2605806
2018,taxaDengue,1,2605905
2018,taxaDengue,34,2606002
2018,taxaDengue,20,2606101
2018,taxaDengue,68,2606200
2018,taxaDengue,1,2606309
2018,taxaDengue,678,2606408
2018,taxaDengue,1,2606507
2018,taxaDengue,5,2606606
2018,taxaDengue,75,2606804
2018,taxaDengue,2,2606903
2018,taxaDengue,13,2607109
2018,taxaDengue,47,2607208
2018,taxaDengue,2,2607307
2018,taxaDengue,1,2607406
2018,taxaDengue,4,2607505
2018,taxaDengue,16,2607604
2018,taxaDengue,4,2607653
2018,taxaDengue,5,2607703
2018,taxaDengue,2,2607752
2018,taxaDengue,5,2607802
2018,taxaDengue,778,2607901
2018,taxaDengue,3,2607950
2018,taxaDengue,224,2608008
2018,taxaDengue,23,2608107
2018,taxaDengue,2,2608206
2018,taxaDengue,2,2608255
2018,taxaDengue,1,2608305
2018,taxaDengue,40,2608453
2018,taxaDengue,2,2608503
2018,taxaDengue,1,2608602
2018,taxaDengue,1,2608701
2018,taxaDengue,4,2608750
2018,taxaDengue,19,2608800
2018,taxaDengue,37,2608909
2018,taxaDengue,14,2609006
2018,taxaDengue,177,2609105
2018,taxaDengue,2,2609154
2018,taxaDengue,2,2609204
2018,taxaDengue,5,2609303
2018,taxaDengue,136,2609402
2018,taxaDengue,2,2609501
2018,taxaDengue,574,2609600
2018,taxaDengue,57,2609709
2018,taxaDengue,2,2609907
2018,taxaDengue,71,2610004
2018,taxaDengue,4,2610103
2018,taxaDengue,4,2610202
2018,taxaDengue,9,2610301
2018,taxaDengue,15,2610400
2018,taxaDengue,157,2610509
2018,taxaDengue,45,2610608
2018,taxaDengue,397,2610707
2018,taxaDengue,18,2610806
2018,taxaDengue,32,2610905
2018,taxaDengue,4,2611002
2018,taxaDengue,148,2611101
2018,taxaDengue,3,2611200
2018,taxaDengue,13,2611309
2018,taxaDengue,21,2611408
2018,taxaDengue,8,2611507
2018,taxaDengue,1,2611533
2018,taxaDengue,1185,2611606
2018,taxaDengue,5,2611705
2018,taxaDengue,22,2611804
2018,taxaDengue,2,2611903
2018,taxaDengue,29,2612000
2018,taxaDengue,229,2612208
2018,taxaDengue,2,2612307
2018,taxaDengue,1,2612406
2018,taxaDengue,2,2612455
2018,taxaDengue,6,2612471
2018,taxaDengue,78,2612505
2018,taxaDengue,1,2612554
2018,taxaDengue,5,2612604
2018,taxaDengue,5,2612703
2018,taxaDengue,2,2612802
2018,taxaDengue,2,2612901
2018,taxaDengue,13,2613008
2018,taxaDengue,5,2613107
2018,taxaDengue,22,2613206
2018,taxaDengue,9,2613305
2018,taxaDengue,4,2613404
2018,taxaDengue,4,2613503
2018,taxaDengue,3,2613602
2018,taxaDengue,269,2613701
2018,taxaDengue,3,2613800
2018,taxaDengue,14,2613909
2018,taxaDengue,2,2614006
2018,taxaDengue,1,2614105
2018,taxaDengue,18,2614204
2018,taxaDengue,1,2614303
2018,taxaDengue,6,2614402
2018,taxaDengue,20,2614501
2018,taxaDengue,16,2614600
2018,taxaDengue,8,2614709
2018,taxaDengue,1,2614808
2018,taxaDengue,4,2614857
2018,taxaDengue,8,2615003
2018,taxaDengue,1,2615201
2018,taxaDengue,30,2615300
2018,taxaDengue,3,2615409
2018,taxaDengue,3,2615508
2018,taxaDengue,2,2615607
2018,taxaDengue,3,2615706
2018,taxaDengue,6,2615805
2018,taxaDengue,1,2615904
2018,taxaDengue,36,2616001
2018,taxaDengue,2,2616183
2018,taxaDengue,4,2616209
2018,taxaDengue,6,2616308
2018,taxaDengue,528,2616407
2018,taxaDengue,11,2616506
2019,taxaDengue,1159,2600054
2019,taxaDengue,642,2600104
2019,taxaDengue,54,2600203
2019,taxaDengue,25,2600302
2019,taxaDengue,9,2600401
2019,taxaDengue,21,2600500
2019,taxaDengue,9,2600609
2019,taxaDengue,50,2600708
2019,taxaDengue,9,2600807
2019,taxaDengue,14,2600906
2019,taxaDengue,40,2601003
2019,taxaDengue,51,2601052
2019,taxaDengue,10,2601102
2019,taxaDengue,65,2601201
2019,taxaDengue,24,2601300
2019,taxaDengue,48,2601409
2019,taxaDengue,3,2601508
2019,taxaDengue,136,2601607
2019,taxaDengue,258,2601706
2019,taxaDengue,24,2601805
2019,taxaDengue,8,2601904
2019,taxaDengue,5,2602001
2019,taxaDengue,212,2602100
2019,taxaDengue,21,2602209
2019,taxaDengue,25,2602308
2019,taxaDengue,107,2602407
2019,taxaDengue,26,2602506
2019,taxaDengue,58,2602605
2019,taxaDengue,8,2602704
2019,taxaDengue,202,2602803
2019,taxaDengue,2108,2602902
2019,taxaDengue,283,2603009
2019,taxaDengue,1,2603108
2019,taxaDengue,145,2603207
2019,taxaDengue,22,2603306
2019,taxaDengue,11,2603405
2019,taxaDengue,408,2603454
2019,taxaDengue,131,2603504
2019,taxaDengue,11,2603603
2019,taxaDengue,9,2603702
2019,taxaDengue,12,2603801
2019,taxaDengue,180,2603900
2019,taxaDengue,15,2603926
2019,taxaDengue,345,2604007
2019,taxaDengue,129,2604106
2019,taxaDengue,1,2604155
2019,taxaDengue,75,2604205
2019,taxaDengue,87,2604304
2019,taxaDengue,25,2604403
2019,taxaDengue,89,2604502
2019,taxaDengue,13,2604601
2019,taxaDengue,44,2604700
2019,taxaDengue,30,2604809
2019,taxaDengue,9,2604908
2019,taxaDengue,54,2605004
2019,taxaDengue,239,2605103
2019,taxaDengue,141,2605152
2019,taxaDengue,47,2605202
2019,taxaDengue,4,2605301
2019,taxaDengue,27,2605400
2019,taxaDengue,100,2605459
2019,taxaDengue,23,2605509
2019,taxaDengue,80,2605608
2019,taxaDengue,16,2605707
2019,taxaDengue,6,2605806
2019,taxaDengue,20,2605905
2019,taxaDengue,489,2606002
2019,taxaDengue,26,2606101
2019,taxaDengue,952,2606200
2019,taxaDengue,1,2606309
2019,taxaDengue,49,2606408
2019,taxaDengue,11,2606507
2019,taxaDengue,91,2606606
2019,taxaDengue,1770,2606804
2019,taxaDengue,37,2606903
2019,taxaDengue,36,2607000
2019,taxaDengue,152,2607109
2019,taxaDengue,231,2607208
2019,taxaDengue,1,2607307
2019,taxaDengue,29,2607406
2019,taxaDengue,15,2607505
2019,taxaDengue,138,2607604
2019,taxaDengue,17,2607653
2019,taxaDengue,71,2607703
2019,taxaDengue,42,2607752
2019,taxaDengue,1,2607802
2019,taxaDengue,4773,2607901
2019,taxaDengue,85,2607950
2019,taxaDengue,80,2608008
2019,taxaDengue,6,2608057
2019,taxaDengue,22,2608107
2019,taxaDengue,90,2608206
2019,taxaDengue,7,2608255
2019,taxaDengue,2,2608305
2019,taxaDengue,9,2608404
2019,taxaDengue,34,2608453
2019,taxaDengue,14,2608503
2019,taxaDengue,150,2608602
2019,taxaDengue,61,2608701
2019,taxaDengue,36,2608750
2019,taxaDengue,22,2608800
2019,taxaDengue,330,2608909
2019,taxaDengue,54,2609006
2019,taxaDengue,16,2609105
2019,taxaDengue,13,2609154
2019,taxaDengue,24,2609204
2019,taxaDengue,140,2609303
2019,taxaDengue,136,2609402
2019,taxaDengue,83,2609501
2019,taxaDengue,1416,2609600
2019,taxaDengue,58,2609709
2019,taxaDengue,37,2609808
2019,taxaDengue,15,2609907
2019,taxaDengue,259,2610004
2019,taxaDengue,47,2610103
2019,taxaDengue,138,2610202
2019,taxaDengue,93,2610301
2019,taxaDengue,225,2610400
2019,taxaDengue,46,2610509
2019,taxaDengue,285,2610608
2019,taxaDengue,1268,2610707
2019,taxaDengue,72,2610806
2019,taxaDengue,250,2610905
2019,taxaDengue,9,2611002
2019,taxaDengue,1591,2611101
2019,taxaDengue,6,2611200
2019,taxaDengue,121,2611309
2019,taxaDengue,2,2611408
2019,taxaDengue,135,2611507
2019,taxaDengue,5,2611533
2019,taxaDengue,4669,2611606
2019,taxaDengue,2,2611705
2019,taxaDengue,75,2611804
2019,taxaDengue,175,2611903
2019,taxaDengue,4,2612000
2019,taxaDengue,7,2612109
2019,taxaDengue,2988,2612208
2019,taxaDengue,12,2612307
2019,taxaDengue,10,2612406
2019,taxaDengue,10,2612455
2019,taxaDengue,31,2612471
2019,taxaDengue,32,2612505
2019,taxaDengue,1,2612554
2019,taxaDengue,9,2612604
2019,taxaDengue,5,2612703
2019,taxaDengue,8,2612802
2019,taxaDengue,6,2612901
2019,taxaDengue,12,2613008
2019,taxaDengue,9,2613107
2019,taxaDengue,83,2613206
2019,taxaDengue,36,2613305
2019,taxaDengue,85,2613404
2019,taxaDengue,196,2613503
2019,taxaDengue,120,2613602
2019,taxaDengue,649,2613701
2019,taxaDengue,70,2613800
2019,taxaDengue,955,2613909
2019,taxaDengue,53,2614006
2019,taxaDengue,443,2614105
2019,taxaDengue,156,2614204
2019,taxaDengue,74,2614303
2019,taxaDengue,151,2614402
2019,taxaDengue,50,2614501
2019,taxaDengue,191,2614600
2019,taxaDengue,7,2614709
2019,taxaDengue,57,2614808
2019,taxaDengue,56,2614857
2019,taxaDengue,6,2615003
2019,taxaDengue,29,2615102
2019,taxaDengue,405,2615201
2019,taxaDengue,192,2615300
2019,taxaDengue,46,2615409
